"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 30 12:15:16 UTC 2024","Tue Jul 30 12:15:16 UTC 2024","215","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","test Get Calculated Historical Providers Validate ClientIds BadRequest","### [https://centralreach.atlassian.net/browse/CRCH-18161](https://centralreach.atlassian.net/browse/CRCH-18161)  
GET /scheduling/settings/clients/{{optimizationC951299NewClient2Id}}/preferred-providers/refreshed-historical

This endpoint retrieves the refreshed historical preferred providers for a specific client.

#### Request

No request body is required for this endpoint.

- `optimizationC951299NewClient2Id` (path parameter) : The ID of the client for which the preferred providers are being retrieved.
    

#### Response

The response for this request is a JSON object with the following schema:

``` json
{
  ""type"": ""object"",
  ""properties"": {
    ""preferredProviders"": {
      ""type"": ""array"",
      ""items"": {}
    },
    ""result"": {
      ""type"": ""string""
    },
    ""failed"": {
      ""type"": ""boolean""
    },
    ""cachedTime"": {
      ""type"": ""integer""
    }
  }
}

 ```

- `preferredProviders` (array) : An array of preferred providers.
    
- `result` (string) : The result of the operation.
    
- `failed` (boolean) : Indicates if the operation failed.
    
- `cachedTime` (integer) : The time at which the response was cached."
"passed","Tue Jul 30 12:06:49 UTC 2024","Tue Jul 30 12:06:49 UTC 2024","309","/contacts","Tests for contacts.saveAddress","Update Location with IsPrimary set to true (checked) and verify that any other Office Location that was previously set with IsPrimary = true is set to false after updated location is saved","","","testPostContactsGetlocationPreviouslyLocationUpdate",""
"passed","Tue Jul 30 12:09:44 UTC 2024","Tue Jul 30 12:09:44 UTC 2024","187","/timesheet","PRAC-1004  Converted Timesheet PUT endpoint","","","","GET Timesheet convert",""
"passed","Tue Jul 30 12:02:49 UTC 2024","Tue Jul 30 12:02:55 UTC 2024","5524","/invoice","","","","","testPostInvoiceStatusId",""
"passed","Tue Jul 30 12:10:41 UTC 2024","Tue Jul 30 12:10:41 UTC 2024","143","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","test C735602 Open Status Drafts",""
"passed","Tue Jul 30 12:04:17 UTC 2024","Tue Jul 30 12:04:18 UTC 2024","519","/billing","/MembersApi","/DraftTimesheet","","","test billingmanager.lookuptimesheetresourcestoattach","Path:

BILLING & TIMESHEETS > Draft Timesheets > open Existing draft timesheet > type some text on ""browse system files"" field"
"passed","Tue Jul 30 12:02:05 UTC 2024","Tue Jul 30 12:02:06 UTC 2024","405","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","pre-request Create Employee1",""
"passed","Tue Jul 30 12:03:01 UTC 2024","Tue Jul 30 12:03:02 UTC 2024","1445","/permissions","/groups","","","","pre-requestTestPermissionsGroups",""
"passed","Tue Jul 30 12:08:29 UTC 2024","Tue Jul 30 12:08:29 UTC 2024","379","/timesheet","PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup","Payor does not have a fee schedule for the service code in the appointment, a fee schedule needs to selected at the time of conversion","","","POST Payor does not have a fee schedule",""
"passed","Tue Jul 30 12:05:04 UTC 2024","Tue Jul 30 12:05:05 UTC 2024","767","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request Create Client3",""
"passed","Tue Jul 30 12:06:46 UTC 2024","Tue Jul 30 12:06:46 UTC 2024","233","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","test C000005 Verify created Appointment6 and edited Appointment5",""
"passed","Tue Jul 30 12:04:31 UTC 2024","Tue Jul 30 12:04:31 UTC 2024","202","/SchedulingOptimizationRegression","/C609045 Draft edit event Drawer works with locations without coordinates","","","","pre-request Deactivate Employee1",""
"passed","Tue Jul 30 12:02:44 UTC 2024","Tue Jul 30 12:02:46 UTC 2024","1611","/filters","","","","","pre-request Deactivate Client",""
"passed","Tue Jul 30 12:03:09 UTC 2024","Tue Jul 30 12:03:10 UTC 2024","895","/internal","courses","","","","testPostNewScheduleCoursesCreateResponse",""
"passed","Tue Jul 30 12:05:33 UTC 2024","Tue Jul 30 12:05:34 UTC 2024","559","/resources","/MembersApi","/Resources","","","test resources.setresourcepermissions","Path:

Files > check some element by checkbox > click Share Selected button > click Share Files button"
"passed","Tue Jul 30 12:13:05 UTC 2024","Tue Jul 30 12:13:05 UTC 2024","146","/SchedulingOptimizationRegression","/Optimization validation","","","","test startDate in days > endDate in days",""
"passed","Tue Jul 30 12:05:00 UTC 2024","Tue Jul 30 12:05:01 UTC 2024","514","/bundles","/old version of endpoint","","","","testBundlesGetbundleaccess",""
"passed","Tue Jul 30 12:05:09 UTC 2024","Tue Jul 30 12:05:09 UTC 2024","168","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request Add Primary Location 1 to Client2",""
"passed","Tue Jul 30 12:08:54 UTC 2024","Tue Jul 30 12:08:54 UTC 2024","222","/timesheet","PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling","There was no authorization or billing code setup with the selected appointment","","","Custom rate",""
"passed","Tue Jul 30 12:08:06 UTC 2024","Tue Jul 30 12:08:06 UTC 2024","160","/timesheet","PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup","Client rates not setup","","","POST Create service code",""
"passed","Tue Jul 30 12:03:09 UTC 2024","Tue Jul 30 12:03:15 UTC 2024","5296","/sessions","","","","","testLearnBundleItemAssign",""
"passed","Tue Jul 30 12:05:52 UTC 2024","Tue Jul 30 12:05:53 UTC 2024","350","/learn","/video","","","","pre-requestTestBundlesAdditem",""
"passed","Tue Jul 30 12:03:15 UTC 2024","Tue Jul 30 12:03:15 UTC 2024","310","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Create Appointment2",""
"passed","Tue Jul 30 12:06:01 UTC 2024","Tue Jul 30 12:06:01 UTC 2024","308","/external","appointment types","","","","DeleteClientInactive",""
"passed","Tue Jul 30 12:05:54 UTC 2024","Tue Jul 30 12:05:55 UTC 2024","270","/learn","/video","","","","pre-requestLearnBundleItemAssign",""
"passed","Tue Jul 30 12:07:59 UTC 2024","Tue Jul 30 12:07:59 UTC 2024","468","/timesheet","PRAC-1224 Timesheets API - Return Resource Name for Draft & Converted Timesheets","","","","pre-requestSchedulingAddcourse",""
"passed","Tue Jul 30 12:02:57 UTC 2024","Tue Jul 30 12:02:58 UTC 2024","749","/billing","/receivables","","","","testBillingReceivablesFilters",""
"passed","Tue Jul 30 12:02:36 UTC 2024","Tue Jul 30 12:02:39 UTC 2024","2711","/claims","/era","","","","testGetClaimsEraReconByIdResponse",""
"passed","Tue Jul 30 12:02:18 UTC 2024","Tue Jul 30 12:02:18 UTC 2024","273","Auth","","","","","testGetToken",""
"passed","Tue Jul 30 12:07:12 UTC 2024","Tue Jul 30 12:07:13 UTC 2024","234","/contacts","Retire contacts.savebasics endpoint","","","","pre-request Deactivate Client",""
"passed","Tue Jul 30 12:05:24 UTC 2024","Tue Jul 30 12:05:24 UTC 2024","402","/bundles","/old version of endpoint","","","","testBundlesLoadtest",""
"passed","Tue Jul 30 12:03:20 UTC 2024","Tue Jul 30 12:03:21 UTC 2024","888","Auth","","","","","authOldAPI",""
"passed","Tue Jul 30 12:05:14 UTC 2024","Tue Jul 30 12:05:15 UTC 2024","440","/contact","/MembersApi","/Client User > /HealthRecord","","","pre-request Get Weight Set Options",""
"passed","Tue Jul 30 12:03:29 UTC 2024","Tue Jul 30 12:03:31 UTC 2024","1396","/learn","/bundles","/item","","","testChangeTamplateNotesForLearnBundleItem",""
"passed","Tue Jul 30 12:03:38 UTC 2024","Tue Jul 30 12:03:39 UTC 2024","969","/contact","/MembersApi","/Provider User > /Dashboard","","","pre-request Create Client",""
"passed","Tue Jul 30 12:05:44 UTC 2024","Tue Jul 30 12:05:44 UTC 2024","797","/contacts","form","To be true sendForm Employee without fields","","","testPostContactsFormsEmployeeIdContactsWithoutFields",""
"passed","Tue Jul 30 12:05:15 UTC 2024","Tue Jul 30 12:05:16 UTC 2024","629","/swagger","","","","","testGET/tasks/support-contacts",""
"passed","Tue Jul 30 12:02:19 UTC 2024","Tue Jul 30 12:02:19 UTC 2024","163","/SchedulingOptimizationRegression","/C611059 Verify cases with existing draft editing(address, time, service code, date, provider) and replaceEvent Rollback logic","","","","pre-request Add Primary Location to Client3",""
"passed","Tue Jul 30 12:03:36 UTC 2024","Tue Jul 30 12:03:37 UTC 2024","854","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Create Appointment1",""
"passed","Tue Jul 30 12:05:14 UTC 2024","Tue Jul 30 12:05:33 UTC 2024","19619","/SchedulingOptimizationRegression","/C000006 Verify that If Client and Provider are connected in network with each other Timesheet is submitted correctly","","","","pre-request Connect Client1 with Employee1 NEW",""
"passed","Tue Jul 30 12:15:21 UTC 2024","Tue Jul 30 12:15:21 UTC 2024","327","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","test Preferred provider selected by default",""
"passed","Tue Jul 30 12:12:33 UTC 2024","Tue Jul 30 12:12:33 UTC 2024","137","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Create company Office Location 6",""
"passed","Tue Jul 30 12:04:37 UTC 2024","Tue Jul 30 12:04:38 UTC 2024","977","/contacts","old version of endpoint","meta data","","","testContacts.addnewmetadatafield","Path:

Contacts > Utilities & Tools > Meta-data Settings > click Add New button"
"passed","Tue Jul 30 12:08:58 UTC 2024","Tue Jul 30 12:08:59 UTC 2024","218","/timesheet","PRAC-841 Timesheet Exception Migration Group 4: Authorizations & Scheduling","Amount exceeds maximum authorized","","","create authorization",""
"passed","Tue Jul 30 12:02:35 UTC 2024","Tue Jul 30 12:02:37 UTC 2024","1185","/scheduling","/old version of endpoint","","","","testScheduling.loadFilterOptions",""
"passed","Tue Jul 30 12:03:52 UTC 2024","Tue Jul 30 12:03:57 UTC 2024","5117","/messaging","/chat","","","","testPostMessagingChartDialogs",""
"passed","Tue Jul 30 12:05:44 UTC 2024","Tue Jul 30 12:05:45 UTC 2024","517","/timesheet","PRAC-957 - Draft Timesheet API - List Endpoint","","","","GET Timesheet Filter by the provider's last name in descending order",""
"passed","Tue Jul 30 12:07:50 UTC 2024","Tue Jul 30 12:07:51 UTC 2024","246","/timesheet","PRAC-1138 - Converted Timesheets - New Endpoint to POST Converted Timesheet","","","","Default rate",""
"passed","Tue Jul 30 12:03:37 UTC 2024","Tue Jul 30 12:03:42 UTC 2024","4473","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Create Appointment2",""
"passed","Tue Jul 30 12:02:57 UTC 2024","Tue Jul 30 12:02:58 UTC 2024","1085","/recon","/transactions","batches","","","testPostResourseToTransactionById",""
"passed","Tue Jul 30 12:04:46 UTC 2024","Tue Jul 30 12:04:47 UTC 2024","595","/contact","/MembersApi","/Client User > /HealthRecord","","","test contacts.saveHealthBloodGlucose","Path:

Client Profile > Health Record > Blood Glucose > Add New"
"passed","Tue Jul 30 12:02:48 UTC 2024","Tue Jul 30 12:02:49 UTC 2024","1081","/internal","billing","","","","testPostInternalBillingQueryByDateRangeResponse",""
"passed","Tue Jul 30 12:06:27 UTC 2024","Tue Jul 30 12:06:27 UTC 2024","177","/SchedulingOptimizationRegression","/C000012 Verify that appointments are scheduled for clients that are connected to providers and have a service code that uses the default rate associated with their authorization","","","","pre-request Add label to ServiceCode1",""
"passed","Tue Jul 30 12:04:19 UTC 2024","Tue Jul 30 12:04:24 UTC 2024","5330","/hhax","","","","","Get HHAX Credentials",""
"passed","Tue Jul 30 12:04:11 UTC 2024","Tue Jul 30 12:04:12 UTC 2024","497","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Update Draft 3","Verify Post status

Place - Scheduling > Draft Schedules > Draft Schedules tab"
"passed","Tue Jul 30 12:04:58 UTC 2024","Tue Jul 30 12:04:59 UTC 2024","961","/external","contacts","","","","test PUT - UpdateClientByExternalSystemId",""
"passed","Tue Jul 30 12:04:03 UTC 2024","Tue Jul 30 12:04:04 UTC 2024","503","/scheduling","The employee doesn't have permission Scheduling > Manage Own Appointment Types Copy","","","","Create group - Clients Using Custom Forms",""
"passed","Tue Jul 30 12:05:20 UTC 2024","Tue Jul 30 12:05:20 UTC 2024","452","/external","scheduling events","","","","test GET - GetAppointmentsSummaryByProviderLabelId",""
"passed","Tue Jul 30 12:04:24 UTC 2024","Tue Jul 30 12:04:25 UTC 2024","1207","Auth","","","","","authOldAPI",""
"passed","Tue Jul 30 12:15:16 UTC 2024","Tue Jul 30 12:15:16 UTC 2024","231","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Work/School","","","","pre-request Add Primary Location to Employee1",""
"passed","Tue Jul 30 12:05:16 UTC 2024","Tue Jul 30 12:05:16 UTC 2024","283","/contact","/MembersApi","/Client User > /HealthRecord","","","test contacts.deleteHealthWeight","Path:

Client Profile > Health Record > Weight > Delete Existing"
"passed","Tue Jul 30 12:02:30 UTC 2024","Tue Jul 30 12:02:32 UTC 2024","1723","/internal","/schedule","/events","","","pre-requestSchedulingAddcourse",""
"passed","Tue Jul 30 12:03:52 UTC 2024","Tue Jul 30 12:04:02 UTC 2024","9712","/sessions","","","","","testSessionIdAbctemplates",""
"passed","Tue Jul 30 12:02:44 UTC 2024","Tue Jul 30 12:02:46 UTC 2024","2573","/schedule","/events","","","","testGetScheduleEventsLabelsResponse",""
"passed","Tue Jul 30 12:04:55 UTC 2024","Tue Jul 30 12:04:55 UTC 2024","291","Auth","","","","","authOldAPI",""
"passed","Tue Jul 30 12:09:24 UTC 2024","Tue Jul 30 12:09:24 UTC 2024","154","/timesheet","PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements","Time worked","","","DELETE Service Code",""
"passed","Tue Jul 30 12:04:50 UTC 2024","Tue Jul 30 12:04:50 UTC 2024","477","/scheduling","Availability","testCreateAvailability  Error -1","","","Create client",""
"passed","Tue Jul 30 12:03:06 UTC 2024","Tue Jul 30 12:03:06 UTC 2024","729","/search","/lookups","","","","testSearchFileAuthorizationContact",""
"passed","Tue Jul 30 12:14:31 UTC 2024","Tue Jul 30 12:14:31 UTC 2024","137","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","pre-request Add Primary Location to Client1",""
"passed","Tue Jul 30 12:03:02 UTC 2024","Tue Jul 30 12:03:04 UTC 2024","1043","/billing","/servicecodes","/labels","","","testGetBillingServicecodesLabelsResponse",""
"passed","Tue Jul 30 12:03:48 UTC 2024","Tue Jul 30 12:03:49 UTC 2024","621","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Create Appointment2",""
"passed","Tue Jul 30 12:05:04 UTC 2024","Tue Jul 30 12:05:05 UTC 2024","598","/learn","/bundle_add_data","","","","testLearnBundleItemAssign",""
"passed","Tue Jul 30 12:08:38 UTC 2024","Tue Jul 30 12:08:38 UTC 2024","130","/timesheet","PRAC-839 Timesheet Exception Migration Group 2: Service Code & Fee Schedule Setup","Authorization deleted Copy","","","DELETE Service Code",""
"passed","Tue Jul 30 12:06:21 UTC 2024","Tue Jul 30 12:06:21 UTC 2024","306","/resources","/MembersApi","/AuthorizationTemplates","","","post-request Delete Template",""
"passed","Tue Jul 30 12:03:47 UTC 2024","Tue Jul 30 12:03:48 UTC 2024","917","/payroll","/benefits","/plans","","","testAddPayrollBenefitsVariableRateHealthPlan",""
"passed","Tue Jul 30 12:10:23 UTC 2024","Tue Jul 30 12:10:23 UTC 2024","266","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","pre-request Update Appointment2",""
"passed","Tue Jul 30 12:05:14 UTC 2024","Tue Jul 30 12:05:15 UTC 2024","726","/bundles","/old version of endpoint","","","","testBundlesGetitemform",""
"passed","Tue Jul 30 12:03:17 UTC 2024","Tue Jul 30 12:03:17 UTC 2024","577","/SchedulingOptimizationRegression","/C603943 Verify that available High Impact and Lots of Changes optimization types for Existing Optimization Drafts","","","","test C603943 Post Optimization with empty Provider Id",""
"passed","Tue Jul 30 12:03:46 UTC 2024","Tue Jul 30 12:04:01 UTC 2024","15268","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request C609011 delay 15 seconds",""
"passed","Tue Jul 30 12:02:00 UTC 2024","Tue Jul 30 12:02:01 UTC 2024","1914","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","pre-request Create Client1 Insurance Payor",""
"passed","Tue Jul 30 12:04:57 UTC 2024","Tue Jul 30 12:04:57 UTC 2024","428","/contact","/MembersApi","/Client User > /HealthRecord","","","test contacts.loadHealthCholesterolList","Path:

Client Profile > Health Record > Cholesterol"
"passed","Tue Jul 30 12:07:54 UTC 2024","Tue Jul 30 12:07:55 UTC 2024","881","/SchedulingOptimizationRegression","/C811733 Publish schedules for generics","","","","pre-request Create Client2",""
"passed","Tue Jul 30 12:09:26 UTC 2024","Tue Jul 30 12:09:26 UTC 2024","228","/timesheet","PRAC-840 Timesheet Exception Migration Group 3: Timesheet Conversion Requirements","Service Lines - Units of service must be a positive whole number","","","Default rate",""
"passed","Tue Jul 30 12:12:58 UTC 2024","Tue Jul 30 12:12:59 UTC 2024","124","/SchedulingOptimizationRegression","/Incorporate Weekly and Daily Limits","","","","pre-request Add Availability to Client1",""
"passed","Tue Jul 30 12:03:34 UTC 2024","Tue Jul 30 12:03:34 UTC 2024","355","/SchedulingOptimizationRegression","/C609011 Verify that applied  non authorized service codes and service codes which missed authorisation - not occurs error and allow to edit and save draft in existing draft appointments","","","","pre-request Add ServiceCode1 to Authorization1",""
"passed","Tue Jul 30 12:08:00 UTC 2024","Tue Jul 30 12:08:01 UTC 2024","316","/timesheet","PRAC-1224 Timesheets API - Return Resource Name for Draft & Converted Timesheets","","","","pre-requestSchedulingAddcourse",""
"passed","Tue Jul 30 12:03:51 UTC 2024","Tue Jul 30 12:03:52 UTC 2024","463","/billing","/servicecodes","","","","testGetBillingServiceCodesIdDeleted404",""
"passed","Tue Jul 30 12:02:32 UTC 2024","Tue Jul 30 12:02:37 UTC 2024","5243","/notes","/templates","","","","testChangeDynamicNameTemplateNotes",""
"passed","Tue Jul 30 12:04:48 UTC 2024","Tue Jul 30 12:04:49 UTC 2024","597","/bundles","/old version of endpoint","","","","testBundles.deletegoal",""
"passed","Tue Jul 30 12:15:01 UTC 2024","Tue Jul 30 12:15:01 UTC 2024","151","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951297 Provider Prioritization in Clinic","","","test C951297 Open Status Drafts 4",""
"passed","Tue Jul 30 12:13:16 UTC 2024","Tue Jul 30 12:13:16 UTC 2024","136","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Deactivate Employee2",""
"passed","Tue Jul 30 12:10:20 UTC 2024","Tue Jul 30 12:10:20 UTC 2024","167","/SchedulingOptimizationRegression","/Verify recurrence parameter","","","","pre-request Create company Office Location 2",""
"passed","Tue Jul 30 12:04:40 UTC 2024","Tue Jul 30 12:04:41 UTC 2024","703","/SchedulingOptimizationRegression","/C000002 Add Place of Service Code to Client Availability on Members","","","","test C000002 Edit Availability of Client1",""
"passed","Tue Jul 30 12:03:15 UTC 2024","Tue Jul 30 12:03:16 UTC 2024","1107","/system","","","","","testGetIntegrationsInsuranceVerificationsByUserIdResponse",""
"passed","Tue Jul 30 12:03:36 UTC 2024","Tue Jul 30 12:03:37 UTC 2024","225","/SchedulingOptimizationRegression","/C611063 Verify Publishing Converted Appointment Changes","","","","pre-request Create company Office Location 1",""
"passed","Tue Jul 30 12:13:59 UTC 2024","Tue Jul 30 12:13:59 UTC 2024","269","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951299 Preferred client gets scheduled with their most preferred provider","","","pre-request Create Client1",""
"passed","Tue Jul 30 12:05:47 UTC 2024","Tue Jul 30 12:05:47 UTC 2024","134","/SchedulingOptimizationRegression","/C000005 Verify that the drafts timezone of which is changed are completely publishing without errors","","","","pre-request C000005 delay 15 seconds",""
"passed","Tue Jul 30 12:07:02 UTC 2024","Tue Jul 30 12:07:03 UTC 2024","1129","/timesheet","PRAC-954 - Draft Time Sheet API - Validate Incoming Timesheet","","","","PUT Update Timesheet Name length is less 250",""
"passed","Tue Jul 30 12:10:40 UTC 2024","Tue Jul 30 12:10:55 UTC 2024","15113","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","30mins lunch break for providers working over 5hours","","","pre-request C735595 delay 15 seconds",""
"passed","Tue Jul 30 12:05:55 UTC 2024","Tue Jul 30 12:05:55 UTC 2024","218","/billing","old version of endpoint","","","","testBillingmanagerSavesettings",""
"passed","Tue Jul 30 12:06:13 UTC 2024","Tue Jul 30 12:06:13 UTC 2024","212","/learn","/labels","","","","testGetLearnLabelsResponse",""
"passed","Tue Jul 30 12:15:21 UTC 2024","Tue Jul 30 12:15:22 UTC 2024","190","/SchedulingOptimizationRegression","/C951535 No Conflicts for recurring schedules up to 5 weeks Work/School","","","","pre-request Get AuthorizationId",""
"passed","Tue Jul 30 12:07:13 UTC 2024","Tue Jul 30 12:07:14 UTC 2024","271","/timesheet","PRAC-982 Unauthorized service-code requests returns 500 instead of 403","","","","testPostBillingnewServiceCode",""
"passed","Tue Jul 30 12:05:47 UTC 2024","Tue Jul 30 12:05:48 UTC 2024","591","/bundles","/old version of endpoint","","","","testBundlesNewvbmappassessment",""
"passed","Tue Jul 30 12:04:20 UTC 2024","Tue Jul 30 12:04:20 UTC 2024","344","/billing","/MembersApi","/Timesheets","","","test billingmanager.timesheetDeleteLabel","Path:

BILLING & TIMESHEETS > Timesheets > click bearing icon of Organization Labels > choose existing label > check I'm sure checkbox > click Remove button"
"passed","Tue Jul 30 12:06:13 UTC 2024","Tue Jul 30 12:06:13 UTC 2024","355","/resources","/MembersApi","/ExistingAuthorization","","","post-request Delete Authorization",""
"passed","Tue Jul 30 12:05:13 UTC 2024","Tue Jul 30 12:05:14 UTC 2024","760","/swagger","","","","","testGET/sisense/datasource/list",""
"failed","Tue Jul 30 12:05:32 UTC 2024","Tue Jul 30 12:05:33 UTC 2024","698","/billing","old version of endpoint","","","","testBillingmanagerSetbillingpayment",""
"passed","Tue Jul 30 12:10:33 UTC 2024","Tue Jul 30 12:10:33 UTC 2024","200","/SchedulingOptimizationRegression","/Provider Cxl Coverage - Publish draft schedule","","","","testPUT/schedule/settings/cancelreasons/{id}",""
"passed","Tue Jul 30 12:04:11 UTC 2024","Tue Jul 30 12:04:11 UTC 2024","383","/scheduling","The employee doesn't have permission Scheduling > Manage Own Appointment Types Copy","","","","auth",""
"passed","Tue Jul 30 12:02:13 UTC 2024","Tue Jul 30 12:02:17 UTC 2024","4681","/SchedulingOptimizationRegression","/C603943 Verify that available High Impact and Lots of Changes optimization types for Existing Optimization Drafts","","","","pre-request Add Primary Location to Client3",""
"passed","Tue Jul 30 12:04:13 UTC 2024","Tue Jul 30 12:04:13 UTC 2024","592","/SchedulingOptimizationRegression","/C611080 Verify ServiceCodes, Activity logs of updateEvent with NEW Client Optimization","","","","test C611080 Verify Appointment3 details",""
"passed","Tue Jul 30 12:04:47 UTC 2024","Tue Jul 30 12:04:47 UTC 2024","873","/payroll","old version of endpoint","","","","testPayrollLoadExport",""
"passed","Tue Jul 30 12:06:15 UTC 2024","Tue Jul 30 12:06:15 UTC 2024","185","/SchedulingOptimizationRegression","/C000011 Verify that appointments are scheduled for clients that are connected to providers and have a custom rate for one of those providers on a service code associated with their authorization","","","","pre-request Get Authorization2Id",""
"passed","Tue Jul 30 12:13:43 UTC 2024","Tue Jul 30 12:13:43 UTC 2024","327","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C948378 Client Prioritization in Clinic","","","pre-request Create Appointment3 Client2",""
"passed","Tue Jul 30 12:14:02 UTC 2024","Tue Jul 30 12:14:02 UTC 2024","512","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C951298 Non-preferred provider is scheduled for the week when no preferred providers are available for the whole time","","","pre-request Create Appointment5 Employee1",""
"passed","Tue Jul 30 12:13:39 UTC 2024","Tue Jul 30 12:13:39 UTC 2024","149","/SchedulingOptimizationRegression","/Historical Data in Clinic Algorithm","/C948378 Client Prioritization in Clinic","","","pre-request Add Availability to Client4",""
"passed","Tue Jul 30 12:02:37 UTC 2024","Tue Jul 30 12:02:38 UTC 2024","799","/contact","/activity","","","","testDeleteContactAuthFollowUp",""
"passed","Tue Jul 30 12:07:01 UTC 2024","Tue Jul 30 12:07:01 UTC 2024","423","/contacts","tests for contacts.setprofilelogin","Set profile login for generic","","","authOldAPI",""
"passed","Tue Jul 30 12:12:54 UTC 2024","Tue Jul 30 12:12:54 UTC 2024","247","/SchedulingOptimizationRegression","/Provider Cxl Coverage Span Create Events","","","","pre-request Create Appointment1",""
"passed","Tue Jul 30 12:03:42 UTC 2024","Tue Jul 30 12:03:42 UTC 2024","404","Auth","","","","","authOldAPI",""
"passed","Tue Jul 30 12:07:37 UTC 2024","Tue Jul 30 12:07:37 UTC 2024","263","/timesheet","PRAC-1027 - Update New Timesheet Endpoints for Updated DTO","","","","GET Converted Timesheet by Segement Id",""
"passed","Tue Jul 30 12:12:07 UTC 2024","Tue Jul 30 12:12:32 UTC 2024","25595","/SchedulingOptimizationRegression","/Provider Cxl Coverage Split","","","","pre-request Connect Employee4 vs Clients NEW",""
"passed","Tue Jul 30 12:08:09 UTC 2024","Tue Jul 30 12:08:09 UTC 2024","161","/SchedulingOptimizationRegression","/Include Meal Break Gaps in Draft Schedule","45mins lunch break for providers working over 3hours15mins","","","test C735599 Open Draft Appointments",""
"passed","Tue Jul 30 12:13:07 UTC 2024","Tue Jul 30 12:13:07 UTC 2024","133","/SchedulingOptimizationRegression","/Optimization validation","","","","test timeBlocksEnd > timeBlocksStart",""
"passed","Tue Jul 30 12:05:36 UTC 2024","Tue Jul 30 12:05:37 UTC 2024","436","/contacts","form","To be true sendForm Generic with fields","","","Set Generic Form with fields",""
"passed","Tue Jul 30 12:07:51 UTC 2024","Tue Jul 30 12:08:13 UTC 2024","22505","/contacts","connect ","connectSingle-client-owner","","","testConnectionsSingle-client-ownerConnect",""
"passed","Tue Jul 30 12:04:31 UTC 2024","Tue Jul 30 12:04:32 UTC 2024","1135","/payroll","/pto","/employees","","","testPostPtoEmployeesContactIdTimeOffRResponseDeny",""
"passed","Tue Jul 30 12:09:49 UTC 2024","Tue Jul 30 12:09:50 UTC 2024","356","/contacts","connect ","connectSingle-employee-owner","","","contactsEmployess",""
"passed","Tue Jul 30 12:05:11 UTC 2024","Tue Jul 30 12:05:12 UTC 2024","683","/billing","Process Bulk Signature Activity","Provider signature","","","Default rate",""
"passed","Tue Jul 30 12:03:01 UTC 2024","Tue Jul 30 12:03:02 UTC 2024","1028","/search","/lookups","","","","testSearchClaimBillingClient",""
"passed","Tue Jul 30 12:02:55 UTC 2024","Tue Jul 30 12:02:56 UTC 2024","808","/invoice","","","","","testGetInvoiceStatusId",""
